Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image1253,0,0.5158801867425036,0.5822147271839067,0.7038014666475064,0.12199714085210922,-0.42755481786542665,-0.2659656811020723,0.23938161921684611,0.3692818896831997,0.08766150104479183,0.056482739202986534,0.6650143629111405,0.4525353831081428,-0.03418761219373256
Image1254,0,0.7801641749953906,1.1922583792801233,1.189137416307666,1.8205118944063632,-0.4348118297589275,-0.2653737263576833,0.3392934843240047,1.571738064877638,1.849769632328829,0.9125907389152013,0.20922483373721532,0.7437257290746697,-0.03418761219373256
Image1255,1,0.7366576121877394,1.155912166667449,1.161858181432214,-1.0159088584142941,-0.36739921013291826,-0.24763583850717938,0.1964615261685303,-1.2792288535033547,-0.9792774276840993,-0.8258959475090473,0.72596963654513,0.2626596495383822,-0.03418761219373256
Image1256,1,0.3574962657107133,0.9256331658729364,0.9845414035270107,-0.9415040468670502,-0.2896033233794925,-0.22619077843908253,0.34832940510818666,-1.021213241195211,-0.9152508110912217,-0.785430782754939,0.6344374835596319,-0.3361495018759553,-0.03418761219373256
Image1257,1,-0.4583450228925648,-0.00410013857070291,0.16506991026143503,-1.003548897067911,0.05004999503792692,-0.10890395521057977,0.03671472944421493,-1.2245802642344927,-0.9689059416335801,-1.0809228012285308,0.8421420537047033,-4.400098574613924,-0.03418761219373256
Image1258,0,0.19356880088742104,0.3600116792752253,0.509751429582115,0.053429187288388004,-0.3212771366353865,-0.23530804287328125,0.4599560698218542,0.308030468523823,0.02011664369752777,-0.08210146039403372,0.9826854106153223,0.2800310720753888,-0.03418761219373256
Image1259,1,2.6461806862271464,2.284335701016756,1.9371183526588305,-0.8804012199911663,-0.7306067781665555,-0.3403641479700217,0.17967899736767112,-0.8733483870573483,-0.8613340521287695,-0.5787409506671817,0.24269349204620724,-0.26356845501686094,-0.03418761219373256
Image1260,1,1.562453837431496,1.702888584556282,1.5546424582745575,-0.8975338003978013,-0.5907955297952646,-0.3093983875148719,0.5418030153039637,-0.9129329507521599,-0.876998106406222,-0.5952147032407752,0.504203452424502,-0.8335327758299738,-0.03418761219373256
Image1261,0,-0.2197542013234653,-0.27307861787302123,-0.11713046083317182,0.5615636008567978,-0.2959555772176824,-0.2276353312893951,0.2048237974551373,0.7277880292174325,0.5261917546277521,0.6910322241521226,-0.30272622195522436,-0.029258124739109204,-0.03418761219373256
Image1262,1,1.2161941292863825,1.412389554197116,1.350588588162361,-0.8873272031312761,-0.530543573329413,-0.2940343433923099,0.46870480558136424,-0.8881755294813662,-0.8673066683527982,-0.6400313250498535,0.5962302796643832,-0.5399549385770559,-0.03418761219373256
Image1263,1,0.714715194979405,1.0497901951538189,1.081132015135547,-1.0067253594662204,-0.4124535451175805,-0.26224590071190024,0.5644658250221288,-1.2377792789423472,-0.9715679300161381,-1.0298173249541591,0.8873873153039686,-1.947943484972703,-0.03418761219373256
Image1264,0,-0.6163932944684538,-0.665428524582087,-0.5905709482190185,0.7278420187488231,-0.1061606216687627,-0.16094625209068875,0.17576430521001188,0.8529621747761426,0.6966825415793328,0.7547004127984124,-0.3399517496103893,-0.26745545673851523,-0.03418761219373256
Image1265,1,-0.3010985805724351,1.242778283585912,1.2267528739981575,-1.0292508375814042,0.38008875676389364,0.038970219944598504,-0.1424951272292863,-1.3522962122459037,-0.9904663319805342,-1.3396959745528532,0.5455327388142348,0.6744546211140175,-0.03418761219373256
Image1266,0,1.1222016260960377,0.3698569676094585,0.5185845902903277,-0.07357111686912579,-0.7134308451183459,-0.336025647068979,-0.29889608494772324,0.18594862830466333,-0.1080854110004884,0.5418641330561534,-0.7749157062649901,0.2737053577060851,-0.03418761219373256
Image1267,0,0.6315806852989672,0.19007580176305133,0.35347345623544335,-0.018880331282756943,-0.6078497554734572,-0.31353470559077845,-0.21714038117465598,0.23846211245284896,-0.053987785795751315,0.46380423776321067,-0.6499976893467668,0.21842302422467252,-0.03418761219373256
Image1268,0,-0.19426082598247066,-0.2930880096687977,-0.13928850945457338,0.16828372826300533,-0.3507932234093893,-0.24635409743427472,-0.011131479068684814,0.4074787262678441,0.13087314836179875,0.3673596531522688,-0.3933030184696369,-0.012048332823835738,-0.03418761219373256
Image1269,0,-0.3555457173116841,-0.2675386477439834,-0.11102704835423005,2.898766602878243,-0.21024822872879512,-0.20156053359739037,-0.3585538681426239,2.1676061400976696,3.030501365422908,1.8233522297014484,-1.180145078332002,0.8946334383468638,-0.03418761219373256
Image1270,1,-1.1159622235382838,-0.7857108338732158,-0.7568485774145429,0.34395826855620787,0.9517658113871756,0.364504316074634,1.7810252410021077,0.5567980520182444,0.30783217400993723,0.2204514390700267,0.7973567635020247,-0.2951749363460813,-0.03418761219373256
Image1271,0,1.0132620665798289,0.3436317801249403,0.49500406211950426,-0.02540342897609408,-0.6913123113560421,-0.3315144067013905,-0.31187951363937694,0.23177919265862673,-0.06096020607224591,0.5449193577575273,-0.7512006738224517,0.33352233132641357,-0.03418761219373256
Image1272,0,0.4221514081246361,0.08439576822946229,0.25234515795291873,0.01863727386386195,-0.5562951378684001,-0.30140689250379143,-0.14102715230872184,0.27345485878487236,-0.01706063611715318,0.40164365870063956,-0.5618343999876524,0.12224293011316213,-0.03418761219373256
Image1273,0,-0.4578175737475777,-0.4883069880320174,-0.36573590664433414,0.33029352242223103,-0.22336406347220136,-0.2070415920236027,-0.01905020513320716,0.5442667758344286,0.2924893559154487,0.38323849642621033,-0.35947968661541774,0.03735289067602244,-0.03418761219373256
Image1274,0,0.5609211470628244,0.5355184452878411,0.6639059645423726,1.7257320893112644,-0.48717111835383975,-0.2803886174091646,0.13573781034636823,1.5138645609821688,1.7459496438929474,1.0201001424356586,-0.393666064767632,0.5473507581752155,-0.03418761219373256
Image1275,1,0.5888626323242419,2.078066260539999,1.8050168443707137,-1.0040081565302168,-0.0917423495362783,-0.14828893306762703,0.5387538828496128,-1.2248004713214893,-0.9689511734199374,-1.341211989945172,1.0906439489169086,0.43632187808553474,-0.03418761219373256
Image1276,1,1.1329823669533987,2.371365488648815,1.9917784601432476,-1.0149517746009329,-0.1969446074431339,-0.18007166668560992,0.32286551620252646,-1.2743759683341405,-0.9784257754529097,-0.9702874404449199,0.779174131850659,0.8843772604078981,-0.03418761219373256
Image1277,1,0.8394915482680395,1.8998109660076175,1.687773592913362,-0.9989609094313282,-0.0754657851735544,-0.12868368139298098,0.21693720575029268,-1.2055255028276952,-0.9648865783107706,-0.6408796549189103,0.48118438492616256,0.9205695891793463,-0.03418761219373256
Image1278,1,-0.9200654799827831,-0.17245462201068493,-0.008300623711706655,-0.8868450668680286,0.9600818730299746,0.3704525317943631,1.0943885540011207,-0.8872184497346058,-0.8669249507031604,-1.1010298892530885,1.255332010005181,0.26308264836410594,-0.03418761219373256
Image1279,1,1.120067854554951,2.242544535802128,1.910648819054006,-0.9999762346797804,-0.1641621204282039,-0.16399904574507262,0.3671941602772664,-1.2095200102460157,-0.9657464346984844,-0.773241005709043,0.7190563179304337,0.8590839412272615,-0.03418761219373256
Image1280,1,0.507278503463919,2.0929633936593834,1.814682237737283,-1.0052569170613528,-0.03858643435318507,-0.12962745690294195,0.483184041959236,-1.2300546892387745,-0.970022164579904,-1.3804690082722302,1.3093034758995894,0.6348980766666544,-0.03418761219373256
Image1281,1,0.5871071323921899,1.7114717864149507,1.560528586742604,-0.9731579314143521,-0.009121228970373464,-0.1016494955137557,0.2934502712510783,-1.1141863189566785,-0.9427258774153888,-0.6820554739958847,0.490458874938963,0.8615966692642661,-0.03418761219373256
Image1282,1,-1.3095600347093224,-0.9593458928693841,-1.0230940240269002,-0.9823186521757569,1.760073286828877,0.9288982256485412,1.1483566600937165,-1.1441787269701222,-0.950530682430738,-1.7555953506011577,1.5981081392882057,-1.5467258359823206,-0.03418761219373256
Image1283,0,-1.1166761446032145,-1.2841847937511368,-1.6705623214233452,1.3959210987300372,-0.12419053901057965,-0.17198117233369395,-0.9375167505431687,1.300223499051093,1.3793438815892065,1.7264565373704928,-1.6485934179368507,0.5456162062680181,-0.03418761219373256
Image1284,0,-0.679538014330832,-1.1411905104627147,-1.3511551766378653,0.8892969496536103,-0.5110327217416943,-0.2872932913126727,-0.8552030392638911,0.9604068502165776,0.8501983069482478,1.4744814140765599,-1.4467031804899695,0.07257216736756564,-0.03418761219373256
Image1285,0,-0.6887790299063711,-1.0942616893556059,-1.2600804076527077,0.032431992412193855,-0.44306519370426534,-0.27109310260114344,-0.8064310186922726,0.28038300138320676,-0.009666152175735323,0.9748239468684782,-1.2519468933939903,-0.09133717143288564,-0.03418761219373256
Image1286,0,-1.061323287109949,-1.2655767935479643,-1.624354296255791,2.3234511676452474,-0.20828333032942062,-0.19979598284814995,-0.9441167821597531,1.8533654109349615,2.382424652982442,1.9614858929623,-1.7009128544668557,0.5882546188776665,-0.03418761219373256
Image1287,0,-0.49748547888893296,-1.0766938404050093,-1.2272846793647108,0.4124097138977887,-0.5838948532434807,-0.30544821007637707,-0.8668773009571351,0.6023565286818795,0.3643717644716069,1.2474588918432452,-1.4239035758484306,0.12629154894882058,-0.03418761219373256
Image1288,0,-0.8661298090810964,-1.158752988582899,-1.386675665218798,0.2796924100439642,-0.31400940479259354,-0.23291899289632373,-0.7593262870685317,0.49773461430656574,0.23630590617073285,0.9785328545751252,-1.141932683127763,-0.21964958352706354,-0.03418761219373256
Image1289,0,0.399564330850212,0.34622313186733217,0.4973414425233268,1.6548703033548322,-0.4447655209345408,-0.2677467150052773,0.08022681025387678,1.4707845402466406,1.6699160258434458,0.8451405784296663,-0.18964229920123576,0.5252327833036068,-0.03418761219373256
Image1290,0,2.2214162997853752,0.8587293894371048,0.9314748099961456,-0.2131719167716701,-0.8440485182854457,-0.3597453289274802,-0.15498348883583743,0.04759889063352687,-0.24303033157003312,0.1409965218858655,-0.16827454053321977,0.18109303265937085,-0.03418761219373256
Image1291,0,1.9269531632317363,0.7988385253370643,0.8833343637019342,-0.11273839547576936,-0.8084027401329162,-0.35363768915955723,-0.2154780021544566,0.14822724898994422,-0.14596784212166786,0.2542027362509384,-0.34431374128910625,0.30405679583368384,-0.03418761219373256
Image1292,0,1.4125943470257438,0.6200653901735641,0.735815743134447,0.19883123766981312,-0.7401921132337544,-0.34079987977044407,-0.18430089018926013,0.4324279369784003,0.15955004988313856,0.4360408503185074,-0.3251219667991963,0.36011770519233877,-0.03418761219373256
Image1293,0,0.5948350615316055,0.16316195850035323,0.32802231016870304,0.3032209843199207,-0.5931692373810366,-0.3093109678076682,0.14724111444248414,0.521269657673415,0.26456704741722625,0.3461987614326059,0.08836488484449619,-0.1566283284355045,-0.03418761219373256
Image1294,0,-0.2531992721078128,-0.33900536491468064,-0.1908292181442853,0.5100685151619283,-0.2963443029385892,-0.2278201697512705,0.8867149126097377,0.6887039280766125,0.4748005528423903,0.2488617859461934,0.8655062793402294,-1.032121097580877,-0.03418761219373256
Image1295,0,2.1205776132484804,0.8165191488213154,0.8976100860951913,-0.22199501932319923,-0.8338070182016308,-0.3581536607458947,-0.16445236225164625,0.03811407105761966,-0.2518793093600621,0.16637391676131477,-0.21234796106741408,0.16887689289350089,-0.03418761219373256
Image1296,0,2.3992705531439493,0.9704625803958528,1.0196940697831376,-0.06119478414597396,-0.8641032476251479,-0.36230638352156547,-0.11444788211262025,0.19872292613970072,-0.09507144865622806,0.1959022208567156,-0.18834677877867045,0.2304665231546507,-0.03418761219373256
Image1297,0,1.8261491071942748,0.7997319636479973,0.8840570475656468,0.01796305452692923,-0.7956049542761928,-0.3513035791611776,-0.17602741742178357,0.27152389300026103,-0.019116667956177353,0.37010206873486406,-0.3809603086139309,0.3146155715601858,-0.03418761219373256
Image1298,0,1.1756604616595707,0.4912392801136168,0.6256550301811423,0.24365364928617023,-0.7033894288097426,-0.3333461234904332,-0.07274739249079719,0.47075931558278633,0.20430470639327286,0.4192610454122368,-0.20460882999992824,0.19593429160906214,-0.03418761219373256
Image1299,0,0.3497230505335904,0.03652722111554382,0.20544438572984544,0.3275015002883597,-0.5250953041506792,-0.29274440523029105,0.2988538963743662,0.5419863823712918,0.28970702249592206,0.3106328254462085,0.2545746238770087,-0.3327224127839776,-0.03418761219373256
Image1300,0,-0.5383334848950789,-0.5551365537082763,-0.4481152638404983,0.5129321495134265,-0.12987759541733182,-0.17150009998206497,1.2198112435157658,0.6918634250649555,0.4789223615372729,0.11094882147792277,1.2337027711587394,-1.503288159447196,-0.03418761219373256
Image1301,1,-0.8865511481996002,-0.4042531202613126,-0.26582150564759316,-1.0279627396155828,0.6294424592783401,0.1675317917245553,-0.357328450172283,-1.344278359125266,-0.9893882309957958,-1.6505334425061373,0.7349235389870623,0.6411011793691556,-0.03418761219373256
Image1302,1,-1.1876926433718253,-0.8020994663552742,-0.7805280345967659,-1.0087981196199702,1.176389307171514,0.4820623657211312,-0.8945320397439834,-1.2468163001375323,-0.9733328533289446,-1.4160210288876796,-0.47291161465944126,-0.013218308464450004,-0.03418761219373256
Image1303,1,1.9754438540710424,1.7190913025080263,1.5657473013304535,-0.939410793762913,-0.6250813037766191,-0.31483122257733964,0.6485901200656213,-1.0161299899008374,-0.9136055764530652,-0.5941057016194362,0.5405006814526597,-0.2764984342949464,-0.03418761219373256
Image1304,1,-0.8824407743071069,-0.3979939078394648,-0.258534123915786,-1.0228825106032642,0.6162654062531988,0.16360856347712546,-0.3821950846832009,-1.3149363643255085,-0.9851282252068023,-1.5243185191612232,0.681604406597236,0.2517323504193394,-0.03418761219373256
Image1305,1,0.09652082209455297,-0.03553815641502428,0.13345514897440205,-1.0076829316807985,-0.2670663331197707,-0.19858271531043095,-0.05832894327596588,-1.241638796743972,-0.9723274257884225,-1.0291607985400024,0.3654536486138416,-0.8207849527620658,-0.03418761219373256
Image1306,0,0.16766785120711586,-0.2957452741670558,-0.1422446549857304,0.7673562019940783,-0.5403293546840477,-0.2956581121663865,-0.22739853310356456,0.8800827855851191,0.734806972333326,0.7230064360760662,-0.4232603256899494,0.12558589929119773,-0.03418761219373256
Image1307,0,-0.7611541098060077,-0.8881274490324025,-0.9095122407111289,0.8524581186452839,-0.07765503832506897,-0.15183943228715693,-0.1379932117712411,0.9423639850342306,0.823955920691662,0.701815452534385,-0.25401852896731086,-0.25303809027080326,-0.03418761219373256
Image1308,1,-1.2129675801780286,-0.9471441503790268,-1.0031436854018372,-1.0157436123287884,1.1414226827780358,0.4913978960237578,0.1550651002020092,-1.278489097275356,-0.9791484781444937,-1.526045741048169,1.0859499092187606,-2.122050495600636,-0.03418761219373256
Image1309,0,-0.08598723760893229,-0.4567499594944293,-0.3277638454986313,0.9732959584297242,-0.4550140982193748,-0.2727508499043148,-0.1924540881019262,1.0269164508591115,0.9485469029710442,0.7639228243897841,-0.3573841530184462,0.0249943880133708,-0.03418761219373256
Image1310,1,-0.3960527460927904,-0.41558712474597315,-0.2790694453665138,-0.9907015126363854,0.0009985610544741372,-0.10331602503572106,-0.8826910395837484,-1.1752828673823439,-0.9580793986318005,-0.3347416127892587,-0.9238120833445309,1.152198415337155,-0.03418761219373256
Image1311,1,-0.8797529147753347,-0.7716810133412585,-0.7367860886921467,-0.6395118845725716,0.2628613717405684,-0.009693019541050613,-0.3615431227818873,-0.45889006507106117,-0.6433212138899678,0.008339865543073952,-0.5893019860083358,0.43568846274427947,-0.03418761219373256
Image1312,1,-1.2495693541785804,-1.3044643389045758,-1.723038704845917,-0.8901037889862365,0.35221282161864625,0.06130105919194698,-0.6956144560955425,-0.9028336453851066,-0.8730871596262543,-0.22412394487987386,-0.8316669507028882,-3.514079498272348,-0.03418761219373256
